nAcid,ALogP,ALogp2,AMR,apol,naAromAtom,nN,nO,nS,nF,nCl,nBr,nX,ATS0m,ATS0s,AATS1m,AATS5m,AATS8m,AATS0v,AATS6v,AATS7v,AATS8v,AATS0e,AATS3e,AATS4e,AATS5e,AATS6e,AATS8e,AATS0i,AATS1i,AATS2i,AATS3i,AATS4i,AATS5i,AATS6i,AATS7i,AATS8i,AATS0s,AATS1s,AATS2s,AATS3s,AATS4s,AATS5s,AATS6s,AATS7s,AATS8s,ATSC2c,ATSC3c,ATSC4c,ATSC5c,ATSC6c,ATSC7c,ATSC8c,ATSC1m,ATSC2m,ATSC3m,ATSC4m,ATSC5m,ATSC6m,ATSC7m,ATSC8m,ATSC1v,ATSC2v,ATSC3v,ATSC4v,ATSC5v,ATSC6v,ATSC7v,ATSC8v,ATSC1e,ATSC2e,ATSC3e,ATSC4e,ATSC5e,ATSC6e,ATSC7e,ATSC8e,ATSC3p,ATSC4p,ATSC5p,ATSC6p,ATSC7p,ATSC8p,ATSC0i,ATSC1i,ATSC2i,ATSC3i,ATSC4i,ATSC5i,ATSC6i,ATSC7i,ATSC8i,ATSC1s,ATSC3s,ATSC4s,ATSC7s,ATSC8s,AATSC0v,AATSC6v,AATSC5s,AATSC7s,AATSC8s,GATS2c,GATS3c,GATS4c,GATS5c,GATS6c,GATS7c,GATS8c,GATS4m,GATS5m,GATS6m,GATS7m,GATS8m,GATS2e,GATS3e,GATS4e,GATS5e,GATS6e,GATS7e,GATS8e,GATS1i,GATS2i,GATS3i,GATS2s,GATS3s,GATS4s,GATS5s,GATS6s,GATS8s,SM1_DzZ,VE1_DzZ,VE3_DzZ,VR1_DzZ,VE1_Dzv,VE3_Dzv,VE3_Dze,VE3_Dzp,VE3_Dzi,SpMAD_Dzs,SM1_Dzs,VE1_Dzs,VE3_Dzs,nBase,BCUTw-1h,BCUTp-1l,BCUTp-1h,nBondsD,nBondsT,SpMax1_Bhm,SpMax3_Bhm,SpMax4_Bhm,SpMax5_Bhm,SpMax6_Bhm,SpMax7_Bhm,SpMax8_Bhm,SpMin4_Bhm,SpMin5_Bhm,SpMin6_Bhm,SpMin7_Bhm,SpMax4_Bhv,SpMax5_Bhv,SpMax6_Bhv,SpMax7_Bhv,SpMax8_Bhv,SpMax1_Bhs,SpMax2_Bhs,SpMax3_Bhs,SpMax4_Bhs,SpMax5_Bhs,SpMax6_Bhs,SpMax7_Bhs,C1SP2,C2SP2,C3SP2,C1SP3,C2SP3,C3SP3,C4SP3,SCH-3,SCH-5,SCH-6,VCH-6,SC-3,SC-4,SC-5,SC-6,VC-5,VPC-4,CrippenLogP,SpMAD_Dt,EE_Dt,VE1_Dt,VE3_Dt,VR1_Dt,nHBd,nwHBa,nHBint2,nHBint4,nHBint5,nHBint7,nHBint8,nHBint10,nHsOH,nHsNH2,nHaaNH,nHCsats,nHCsatu,nHother,nsCH3,nssCH2,nsssCH,naaaC,nssssC,ndsN,naaN,nsssN,naasN,ndO,nssO,naaO,nsOm,ndS,nssS,SwHBa,SHBint4,SHBint7,SssCH2,SdssC,SaasC,SssssC,SsCl,minHBd,minHBa,minwHBa,minHBint2,minHBint3,minHBint4,minHBint5,minHBint6,minHBint7,minHBint8,minHBint9,minHBint10,minHsOH,minHssNH,minHCsats,minHCsatu,minsCH3,minssCH2,minsssCH,minaasC,minssNH,minaaN,minsssN,mindO,minssO,minsF,minsCl,maxHBd,maxHBa,maxwHBa,maxHBint2,maxHBint3,maxHBint4,maxHBint5,maxHBint6,maxHBint7,maxHBint8,maxHBint9,maxHBint10,maxHssNH,maxHCsats,maxHother,maxssCH2,maxsssCH,maxsCl,hmax,hmin,gmin,LipoaffinityIndex,ETA_Beta,ETA_BetaP,ETA_EtaP,IC1,IC2,IC3,MIC0,MIC1,ZMIC1,ZMIC3,nAtomP,nAtomLAC,MLogP,MDEC-11,MDEC-12,MDEC-22,MDEC-23,MDEC-33,MDEC-44,MDEO-11,MDEO-12,MDEO-22,MDEN-12,MDEN-22,MDEN-23,MDEN-33,MLFER_A,MLFER_BH,MLFER_S,MLFER_E,R_TpiPCTPC,nRing,n4Ring,n5Ring,n6Ring,n7Ring,nFRing,nF8Ring,nF9Ring,nF10Ring,nFG12Ring,nTRing,nHeteroRing,n4HeteroRing,n6HeteroRing,LipinskiFailures,VE1_D,VE3_D,VR1_D,SRW5,XLogP,Smiles,Actual,Predicted,Set
1.0,-0.2902287568721527,0.39287824,-0.999547549365049,86.27379,18.0,2.0,5.0,1.0,0.0,2.0,0.0,2.0,9571.886253,370.0947836,118.384049,73.48461193,63.79491469,240.1617253,196.79026,184.6947377,161.1976711,7.826090729,7.726806915,7.750106702,7.775682591,7.662861498,7.73191923,159.2106494,142.100124,148.756882,153.7905639,157.8443096,155.3623495,154.8032063,155.1582281,161.3392886,5.287068337,2.794579302,3.303458675,2.799163821,2.956512616,3.35272573,3.071332915,2.813100137,3.087316504,0.171730311,-0.089795365,-0.264310698,0.27948249,-0.02874196,0.044700447,-0.20846639,402.4017915,59.86020344,-1185.173029,-449.3776685,-690.0426576,-646.4375497,-39.17904118,116.5585206,168.6408939,-271.9852111,-951.7535378,280.03275,-57.87044226,-768.7909109,-1148.472741,527.9844772,0.1459675,1.76644225,-1.8873135,-1.970731,0.4448725,-0.35223825,-0.123835,-2.50301025,-5.265883278,2.2768646,0.149796259,0.058718964,-8.936311588,0.109905416,101.591286,-4.294390522,-11.52305765,-32.21132803,23.21518024,15.92612016,9.145925668,-60.02096164,-14.65708725,-16.83332439,-25.63674301,-34.69907874,6.198855171,-72.52657089,52.58131021,-2.606070885,0.019226438,0.01878441,-0.216497227,0.755591224,0.994567128,1.167234711,0.921186641,0.861214953,0.771197522,1.043997858,0.866980778,0.829672856,0.827453228,0.906110346,1.0927006,0.532404048,0.952470466,1.056426324,0.9782463,0.871558257,0.770921915,1.237120099,1.181644138,1.162812863,1.171551985,0.481543514,0.900764167,1.120501321,1.150445931,0.966054756,1.303407771,3.454831933,0.108478476,-8.884814016,575.5207802,0.192541739,-6.589769293,-7.3232184,-8.507332325,-6.015007168,19.38906839,-1.359832896,1.074542055,0.287578302,0.0,34.96985669,4.361311838,14.05923878,4.0,0.0,4.728449413,3.950414556,3.810057576,3.653412345,3.59296303,3.443287592,3.28628039,1.832779874,1.6544891,1.444007061,1.372874417,3.711741295,3.619469408,3.384615576,3.220437813,2.958055323,5.11621761,4.889880399,4.782062833,4.057971014,3.934157398,3.905524422,3.865407056,4.0,13.0,2.0,2.0,6.0,2.0,1.0,0.288675135,0.0,0.478049126,0.259177737,4.144053216,0.348461713,1.04245006,0.185395406,0.373605963,4.063747293,6.35189,19.64951979,392.9903958,0.019836931,-15.68083948,414.761587,1.0,19.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,12.0,1.0,5.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,26.53633341,0.0,0.0,1.767280248,-1.260730185,4.906985825,-1.147611513,1.363475652,0.447915374,0.661362102,-1.018961425,5.413947016,0.0,0.0,0.825074028,0.0,0.0,0.0,0.296234253,0.0,0.447915374,0.0,0.445647164,0.767848086,1.756971008,-0.290823591,-0.499174173,0.333061699,0.0,3.989193482,1.842031053,12.08698636,0.0,0.0,0.661362102,0.447915374,14.56365928,2.188117873,5.413947016,0.0,0.0,6.523286891,0.0,0.0,0.0,6.202000582,0.0,0.0,0.81652154,0.595138489,0.861875814,0.079904342,0.702113551,1.400638663,-0.301256447,-5.624330338,9.347042496,49.25,1.23125,1.17314,3.808131778,4.93287436,5.371860874,21.14084574,41.47633319,65.37461284,38.76872774,9.0,2.0,3.66,0.0,2.986574216,24.45234809,41.95818462,14.09851375,0.0,1.830934239,0.0,0.0,0.0,0.0,0.142857143,0.0,0.591,2.369,4.292,3.306,3.341190214,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,2.0,1.0,0.195602723,-6.526678397,509.7550356,3.713572067,5.709,C[C@]1(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@@H](c2ccc(Cl)cc2)N([C@H](CS(=O)(=O)c2ccncc2)C2CC2)C1=O,9.301029996,9.235696795192172,Train
0.0,0.3954339148009305,3.28588129,0.1144130773571363,61.786274,0.0,2.0,2.0,1.0,0.0,2.0,0.0,2.0,7637.676514,208.8195778,121.4953538,98.62329012,71.97041413,263.8512403,239.2505983,197.7600289,175.2632302,7.804798021,7.714963363,7.883402811,7.825818509,7.873530812,7.576532047,156.4898921,142.4278254,146.6519576,152.8800502,153.1063525,149.9214881,150.4575756,156.7878593,158.785463,4.442969741,3.017921811,2.809005084,2.795995848,3.604252401,3.37445648,3.54158997,2.965468509,2.627282665,0.159665478,-0.22402612,0.242674447,-0.094876082,0.105728191,-0.307190866,0.220869187,46.43123516,463.2899382,-294.7024544,-554.6350663,-583.4998484,-796.4109039,-158.0824042,1172.429145,161.9593556,155.5289562,332.3518513,-71.9064924,78.48467619,-1539.169563,-626.8049283,145.7142537,-0.203038878,0.829189592,-0.812154364,0.173604335,-1.464604768,-0.843769038,-1.413658648,1.51553299,0.754486424,-0.893567191,0.733607842,-7.091975289,-0.924648058,0.078311309,71.19858766,5.052681767,2.870316689,4.237746432,8.468472607,-4.290644023,-39.69172942,-12.87316483,-5.610427685,-3.796192748,-2.883969495,14.83631822,-23.81421119,-5.041823921,52.64392464,-13.15529541,-0.175961774,-0.176401564,-0.039389249,0.651878483,1.174687355,1.031315516,1.297069808,1.25144934,1.359247604,0.737715039,0.977589095,0.832134743,0.87324537,0.86528806,0.769152226,0.511666368,0.99324142,1.143309011,1.172831669,1.043146507,1.087737672,0.751285338,0.973394443,1.002845514,0.97483651,0.560933228,0.912523496,1.399144542,1.513249358,1.270746888,0.940690661,2.704831933,0.191789247,-4.78893872,903.3026241,0.35461229,-3.006517657,-6.129017309,-2.175470569,-8.131237038,9.794445139,-0.406837709,0.139734651,-5.707229021,0.0,34.96985567,5.091902323,13.78146485,10.0,0.0,4.145154169,3.884780092,3.688468198,3.298938386,3.278912225,3.11900516,2.928770951,1.533181269,1.323349263,1.187328689,1.135417894,3.516185971,3.014848269,2.858587785,2.775375269,2.753528416,4.778029991,4.665191627,3.940635251,3.806443882,3.655107159,3.345346141,3.18702249,3.0,11.0,4.0,1.0,3.0,0.0,0.0,0.0,0.07856742,0.464650184,0.270471261,2.068925962,0.0,0.523504811,0.0,0.220326911,2.438775724,6.68968,18.43426975,267.2969114,0.017262312,-11.77176605,395.0154919,1.0,18.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,4.0,1.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,25.5701638,5.940158278,0.0,2.689684566,8.339861049,0.0,0.0,1.632733028,0.398129104,-1.772765416,-0.187821644,-0.705789507,0.0,0.571540278,0.0,4.948309839,0.0,0.319131521,0.0,0.0,0.0,0.0,0.439209858,0.597098081,0.0,0.451268128,0.0,0.0,0.0,0.0,1.435565177,12.42890758,0.0,0.0,0.801577975,0.398129104,13.48461579,2.182031349,0.0,0.0,5.368618001,0.0,4.948309839,0.0,0.330907017,0.0,0.0,0.0,0.638332514,0.454805319,0.873629239,0.0,0.831155054,0.638332514,-0.013388102,-1.772765416,4.451719965,33.0,1.13793,1.02974,3.639695235,4.320546298,4.703525022,23.05588725,40.04633045,57.6189445,38.22357463,22.0,0.0,3.11,0.0,0.0,13.55025106,29.82586846,14.14875493,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.495,2.767,3.596,5.412725709,4.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0,0.0,0.021575507,-11.12496999,368.0071185,2.397895273,2.735,C1CCN(C(=O)C1)C(=O)C2=C(SC(=C2C3=CC=C(C=C3)Cl)C4=CC=C(C=C4)Cl)N,5.306273051,5.354202031519608,Train
0.0,1.0952619760144393,9.13913361,0.5969759759132535,71.869446,0.0,2.0,5.0,0.0,0.0,1.0,1.0,2.0,13086.80437,308.7919048,121.980791,97.22064439,76.53958068,253.8814645,220.4232409,202.677955,169.9110607,7.95542214,7.825150417,7.998490494,7.786555403,7.689583247,7.615259052,158.2860255,143.7231238,148.8989243,151.3618657,161.2393593,152.135123,152.6092929,152.2992432,158.9126473,5.417401839,3.269640086,3.415227327,3.093153255,3.396124622,3.110564975,2.934698438,2.865797622,2.794671416,0.023025937,0.090556911,-0.080069586,-0.111151817,0.252209938,-0.220349177,-0.086111305,27.3400102,218.9272624,-1124.69758,-373.6131895,783.9757538,878.9696089,-953.5805087,-841.4183122,106.6461688,85.47131465,-1189.730512,1387.583098,193.2236278,-83.57720188,-2096.40295,-457.006214,0.481020703,0.693693506,-0.622075308,-3.087114475,-1.047734795,0.73268332,-0.00143941,1.379313697,-9.933321264,10.39102867,0.814145174,0.898634162,-7.359658301,-2.552650036,81.6847128,4.829996674,3.402174493,-65.58861966,54.70089382,6.530070136,35.72618603,-51.70592765,-20.66775682,-3.281162438,12.4852836,-23.5643653,-22.00456248,6.297196316,51.2221735,-0.449339795,-0.113443644,-0.105791166,0.029844532,1.010973475,1.057095356,1.514477795,1.19603668,0.743499481,0.840825141,0.837972513,0.669766795,0.558860023,0.534468692,0.864213651,1.217528101,0.720271203,0.870838665,1.407246028,0.881947261,0.679346402,0.699707424,0.749926924,1.038527554,1.039447279,1.345347401,0.539124984,0.582857873,1.072222664,0.823810891,0.745605428,0.76968648,3.011344538,0.303162102,-4.177206691,440.0141502,0.293829412,-4.286645688,-4.449575173,-6.799222527,-5.370852924,10.68805309,2.226553635,0.066703848,-9.476224235,0.0,78.91833762,3.707353778,14.14978867,11.0,0.0,6.879521102,3.873487945,3.808707198,3.755947246,3.373984342,3.31260224,3.148152163,1.647958307,1.469795073,1.372874417,1.195711923,3.715741223,3.309063836,3.056949901,2.896052761,2.703260879,5.005405886,4.761342928,4.170873586,4.014705882,3.922846648,3.808541895,3.754256509,1.0,14.0,4.0,3.0,3.0,0.0,1.0,0.25,0.055555556,0.541973459,0.204532503,3.146932312,0.193041382,0.798369153,0.089576246,0.197089757,3.195315498,4.6026,21.76742434,380.929926,0.237938584,-5.025099412,979.0027544,1.0,19.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,1.0,11.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,26.19791121,2.716639837,0.0,2.423642563,5.513759121,0.0,-1.400930266,0.718680933,0.400237971,0.718680933,-0.108412174,0.0,0.0,2.716639837,0.0,0.703608739,0.0,5.569870961,0.0,0.287643398,0.400237971,0.0,0.454317522,0.851666824,0.0,0.051640985,0.0,0.0,0.0,0.0,1.757975981,11.12808135,6.787561492,0.0,0.718680933,0.400237971,13.91639817,2.090882611,0.0,0.0,2.716639837,0.0,0.703608739,0.0,5.569870961,0.0,0.287643398,0.0,0.750303502,0.612395157,0.895390985,0.0,0.718680933,0.918612415,-0.626810555,-1.13605377,6.089156307,40.25,1.15,1.11255,3.761281873,4.50546215,5.15982812,25.68783833,45.78572204,63.6294774,35.22560295,9.0,0.0,3.33,0.0,0.0,24.63443763,30.65297826,7.03479267,0.333333333,0.77280389,0.666666667,0.0,0.0,0.0,0.0,0.166666667,0.348,1.338,3.184,3.513,4.14829775,5.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.363464239,-3.542260279,403.6684799,4.110873864,2.293,C1CC1(CO)COC2(C3=C(C=C(C=C3)Br)C(=O)N2CC4=CC=C(C=C4)[N+](=O)[O-])C5=CC=C(C=C5)Cl,5.987162775,6.033446810585793,Train
1.0,0.3901724844002011,3.25297296,0.291497134154194,72.004997,0.0,1.0,4.0,0.0,0.0,2.0,0.0,2.0,7369.541934,282.7119818,96.67775352,62.27733324,49.45680712,223.0519726,176.8071984,159.5723987,128.4634235,7.723083705,7.671767103,7.644594108,7.688345751,7.51945878,7.555762,161.0136864,143.9829102,150.5560357,155.2439335,159.9789112,156.2900416,156.4874088,158.3497236,166.0134752,4.634622652,2.952152329,2.86173932,2.627303903,2.700851791,3.331449474,2.67965535,2.743801713,2.843465173,0.172085818,0.061289569,-0.424684435,0.381747447,-0.013358823,-0.294678857,0.286052087,-3.126752303,519.3592777,-899.8614517,-149.2612172,-673.1553346,-395.4237401,69.91517275,1494.459543,126.1959739,298.9323598,-761.9921927,732.7382063,-468.0569267,-842.5051819,-1741.511897,956.6941629,-0.326706391,1.218057316,-1.197109237,-2.068315824,0.939334253,-0.428523645,-1.002964292,2.058036428,-3.148614737,3.765531576,0.722965817,-4.757588774,-6.480547093,1.727392986,81.85678988,-0.684779007,-2.28952057,-21.90950294,35.60159589,14.32312451,-17.12471742,-69.10179558,-11.80589549,-9.253189705,-25.2209569,-23.61293981,-29.68782352,43.60155575,52.98074105,-3.191307507,0.16290822,-0.10490397,0.161487244,0.690546868,0.948454766,1.192948882,0.891750203,0.811112733,0.967759718,0.901193031,0.766605555,0.748250791,0.792790543,0.814185601,1.068554065,0.53064302,0.9365417,1.02053469,0.928010484,0.792402973,0.887047207,0.985448668,1.209002319,1.161252919,1.190462337,0.490417079,0.907105627,1.044528991,1.08928096,0.913809783,0.934081157,2.43697479,0.070369263,-8.492795877,882.0948263,0.210670656,-4.983869554,-10.41221191,-3.276359465,-9.920985945,11.22837228,1.832556866,0.157837606,-5.907803477,0.0,34.9701574,4.326342072,13.49396573,8.0,0.0,3.993425756,3.7975417,3.509035941,3.418022599,3.275833772,3.213340094,2.968610674,1.792512848,1.54731512,1.459932277,1.308759855,3.46410871,3.200584281,2.974221698,2.957135661,2.846763646,4.89305289,4.785568117,4.19878431,3.905568448,3.859552776,3.834295695,3.432534055,2.0,10.0,2.0,3.0,6.0,1.0,1.0,0.0,0.0,0.205950377,0.081907869,3.1159055,0.144337567,0.762029729,0.083333333,0.292153292,3.408107821,5.3499,17.01937992,272.3100788,0.006531914,-16.09937696,490.3564803,2.0,14.0,1.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,0.0,10.0,3.0,8.0,3.0,3.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,20.57754105,0.0,0.0,0.842910854,3.636865798,0.0,-1.030400602,1.472725714,0.236161541,0.715987132,-0.970149957,5.789132489,0.431485402,0.0,0.898239053,0.0,0.0,2.277856389,0.169088625,0.0,0.236161541,0.0,0.396797249,0.665244552,1.719893498,-0.217845438,-0.717884774,0.0,0.0,0.0,1.827077349,11.77547648,0.0,0.0,0.715987132,0.491626178,13.94966656,2.210092538,5.789132489,0.431485402,0.0,6.858021249,0.0,0.0,5.234285297,0.351998017,0.0,0.0,0.767671625,0.411657612,0.594982368,0.0,0.756738581,0.767671625,-0.213670792,-1.030400602,6.603543423,31.25,0.97656,1.32778,3.546056842,4.639032624,5.299109059,17.98029436,36.11973548,56.45948586,31.69609061,6.0,5.0,3.44,0.572357121,5.869755988,12.88214556,29.65413059,12.63393923,0.0,1.195266057,0.0,0.0,0.0,0.0,0.0,0.0,0.847,1.657,2.415,2.307,2.92627451,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.09839379,-7.420088287,775.2685238,0.0,2.424,CC[C@@H]([C@@H](C)O)N1[C@@H]([C@H](C[C@](C1=O)(C)CC(=O)O)C2=CC(=CC=C2)Cl)C3=CC=C(C=C3)Cl,8.0,8.14179225424198,Train
2.0,0.1917413950012616,2.13276816,-1.7229472850379044,64.141274,22.0,7.0,1.0,0.0,1.0,2.0,0.0,3.0,7695.784482,254.4550373,120.9474294,90.4062901,73.53018642,254.5383363,209.2838476,204.1148357,168.0759981,8.07329651,7.967400605,7.960395,7.932811762,7.923009902,7.807201595,165.1372179,150.1672886,154.6755077,158.7294051,162.1961785,157.005208,160.8143489,162.7644503,166.5812796,4.989314458,3.443172465,3.197519919,3.246100909,3.227995823,3.718797663,3.448145639,3.567529537,2.993618795,-0.214501424,0.161212585,0.065260172,-0.084071493,-0.020783713,-0.061635454,0.136145858,67.88038011,527.349775,-58.73467956,-217.2333818,-467.1208174,320.1352974,-1140.46431,829.1815412,18.92854022,319.9479887,-218.7708548,590.9991414,-713.2125734,146.6157977,-1396.159178,-164.1663168,0.408266408,0.48046836,1.024577882,-0.69994391,-0.381248727,-0.835189495,-2.21331009,1.258370893,-2.09287273,2.900848801,-3.426056295,-0.398715891,-1.388029429,-0.447789479,106.7261212,10.24083648,-13.86429769,4.084833207,44.53162154,-24.02704825,-33.51078287,-6.070892611,-19.36556957,0.521084946,3.472101435,-6.712838074,-52.68445859,-6.639902548,46.72127035,0.893998767,0.142428635,-0.339899733,-0.0420247,1.202101024,0.915845917,1.093648908,1.197225135,1.164959498,1.032784836,0.662229909,0.800099174,0.689782885,0.782740065,0.94135282,0.98294372,0.631857513,0.78269027,0.972155156,0.921790549,0.982964763,1.193849435,0.895767346,0.974969821,1.078491905,0.986310158,0.554486927,0.819553415,1.006352697,1.025651028,1.119322805,0.985715611,2.87745098,0.133149357,-6.653736532,342.5022363,0.200505776,-5.30281034,-7.485853324,-5.276771433,-9.07428051,9.456848787,2.720422028,0.053309886,-9.674390486,0.0,34.9698555,5.403194464,12.99190137,1.0,0.0,4.085115007,3.927218323,3.742800438,3.452751543,3.287045351,3.218515108,3.038080608,1.615968421,1.428847774,1.324666231,1.249629723,3.498016188,3.294753361,2.964323722,2.820348598,2.746400081,4.932575758,4.723776218,4.108651844,3.934872566,3.817860844,3.705960943,3.274044431,2.0,13.0,2.0,3.0,1.0,1.0,0.0,0.0,0.287055017,0.665697169,0.202712816,2.496678358,0.0,0.781422809,0.0,0.258669396,2.583411474,5.18319,21.22799029,350.2618397,0.004095803,-18.14271519,2395.792198,1.0,17.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,7.0,2.0,1.0,2.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,18.73619269,0.0,9.479737021,0.318857657,-0.294360005,5.50422716,0.0,1.086788589,0.618103802,0.349279,-0.322161738,0.0,1.109178973,0.0,0.0,0.0,0.975434307,0.0,0.0,9.457903401,0.0,0.0,0.484547981,0.0,2.067665606,0.318857657,-0.460499741,-0.322161738,0.0,3.605856652,1.5781076,13.75869666,0.0,15.30148071,0.349279,0.618103802,15.30148071,2.083004094,0.0,1.109178973,0.0,0.0,0.0,8.504302714,0.0,0.0,9.457903401,0.0,0.637264526,0.583833474,0.318857657,0.071883272,0.737509589,0.986881518,-0.025234403,-0.460499741,9.391658957,46.5,1.40909,0.89072,4.093557698,4.693677362,5.079000587,22.61963174,45.50227547,50.16219398,32.58602645,14.0,3.0,2.67,0.5,2.427986927,6.638001732,23.95215971,19.75758014,0.0,0.0,0.0,0.0,0.0,4.461542169,2.436767086,0.25,0.239,1.293,3.112,3.228,6.190760589,5.0,0.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,1.0,0.144719936,-6.378751099,405.9594814,3.433987204,5.233,CC(C)c1c2c(nn1Cc1nnn[nH]1)C(=O)N(c1cccc(Cl)c1F)C2c1ccc(Cl)cc1,7.790484985,7.751709825714681,Train
0.0,-0.2531674724010805,0.47734281,0.1456304238773082,100.099134,12.0,5.0,2.0,1.0,1.0,2.0,0.0,3.0,10338.69472,329.0556889,105.1191807,72.54990011,57.97948329,229.0587051,196.5467607,190.6375553,155.2556805,7.69019141,7.714108987,7.674247127,7.726803822,7.711741691,7.524904835,162.7974023,145.5009409,154.3462824,158.6203907,159.5824506,157.6711859,157.9709859,156.8978525,162.7699002,3.964526373,2.667371804,2.523264203,2.562757202,2.648855204,2.956536732,2.65533716,2.594595518,2.533272983,-0.014614196,0.181321869,-0.320129328,0.283812334,-0.077442619,-0.084875218,0.209548827,220.1535045,1220.07388,391.0658866,79.29233011,-1387.350611,-1661.36444,-1314.322417,1723.547578,95.65753363,781.7996166,-2.007958638,804.098182,-453.79655,-652.1935615,-2705.548982,-157.9862677,-0.12549856,0.943642994,0.31403219,-1.590542945,-0.155550651,-1.816749791,-0.519351127,0.229893374,-0.236165194,5.075425668,-1.024915578,-4.478836308,-13.08197764,0.987200557,147.5660893,-20.91149203,-21.00899807,8.867626097,19.38583827,19.80860971,8.80037796,-70.05426761,-49.39671988,-3.172750582,-10.4782981,-16.70075233,-17.55571682,12.53448993,52.90151435,-2.288398461,0.040218592,-0.058324641,0.036866147,1.112044083,1.172750182,1.333268677,1.105421736,1.131598826,1.009260883,0.877674539,0.863896564,1.017500041,1.058555189,0.987212832,0.850752039,0.644011688,0.88853588,1.046071162,1.020859382,1.076444838,0.951533163,0.953587778,1.245690561,1.136678115,1.022272078,0.517535847,0.846743085,1.141769399,1.28337649,1.236633565,1.042645354,3.466736695,0.309170491,-5.282380813,597.4122983,0.424191357,-3.859067751,-5.332762179,-3.58955326,-5.818803092,13.87019833,0.674436242,0.341671064,-4.832580621,3.0,34.96985713,5.00450376,14.18535699,4.0,0.0,4.146355333,3.958181098,3.85230484,3.725097784,3.542199185,3.329699605,3.308196789,1.822463403,1.764520325,1.641633288,1.558293256,3.746543315,3.62726967,3.360862343,3.252650875,3.110364252,5.145156177,4.899008506,4.86665335,4.018015199,3.829909377,3.772836398,3.691555746,2.0,12.0,2.0,7.0,7.0,3.0,0.0,0.25,0.242833847,1.076005705,0.649796224,4.45994977,0.24285113,1.344558704,0.098209275,0.579150037,5.598063035,5.96289,25.49096539,573.5467212,0.169159177,-7.996118098,586.4286614,1.0,17.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,15.0,2.0,7.0,4.0,7.0,4.0,0.0,2.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,21.74158812,0.0,0.0,6.077671357,3.235181059,4.014148408,-0.493992674,1.223857916,0.152543193,-2.170427801,-0.147892469,0.0,0.308111617,0.0,2.136705475,0.296278463,0.0,2.251327111,-0.331083987,0.35801626,0.0,0.152543193,0.395824561,0.593334517,2.101166051,0.703696541,-0.402411077,-0.147892469,3.60713491,0.0,1.94225948,14.00721615,0.0,15.20684126,0.442559222,0.152543193,15.20684126,2.194360809,0.0,0.308111617,0.0,2.136705475,0.296278463,0.0,2.251327111,0.0,0.35801626,0.152543193,0.861937153,0.53082613,1.120572174,0.086165197,0.781298693,0.861937153,-0.407789714,-2.170427801,12.22181822,49.5,1.1,1.40334,3.733297573,4.893886456,5.564386269,20.78409687,41.09964786,65.07058517,35.33512514,8.0,3.0,3.99,1.066242697,7.624316216,13.55146485,33.63052001,21.13418111,0.090909091,0.2,0.0,0.0,0.0,0.090909091,1.216440399,0.685006711,0.014,4.257,3.957,3.821,3.692727482,7.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,8.0,4.0,0.0,1.0,1.0,0.192493195,-7.414625143,617.0285572,4.394449155,6.369,CC(C)C1=C(C(=O)N2[C@H](C)CC[C@H]2C(=O)N2CCNC3(CC3)C2)SC2=N[C@@](C)(c3ccc(Cl)cc3)[C@@H](c3ccc(Cl)c(F)c3)N21,8.119186408,8.415073734783128,Train
