nAcid,ALogP,ALogp2,AMR,apol,naAromAtom,nN,nO,nS,nF,nCl,nBr,nI,nX,ATS0m,ATS0s,AATS0m,AATS1m,AATS5m,AATS6m,AATS8m,AATS0v,AATS5v,AATS6v,AATS7v,AATS8v,AATS0e,AATS3e,AATS4e,AATS5e,AATS6e,AATS7e,AATS8e,AATS0p,AATS6p,AATS7p,AATS8p,AATS0i,AATS1i,AATS2i,AATS3i,AATS4i,AATS5i,AATS6i,AATS7i,AATS8i,AATS0s,AATS1s,AATS2s,AATS3s,AATS5s,AATS6s,AATS7s,AATS8s,ATSC2c,ATSC3c,ATSC4c,ATSC5c,ATSC6c,ATSC7c,ATSC8c,ATSC1m,ATSC2m,ATSC3m,ATSC4m,ATSC5m,ATSC6m,ATSC7m,ATSC8m,ATSC1v,ATSC2v,ATSC3v,ATSC4v,ATSC5v,ATSC6v,ATSC7v,ATSC8v,ATSC1e,ATSC2e,ATSC3e,ATSC4e,ATSC5e,ATSC6e,ATSC7e,ATSC8e,ATSC1p,ATSC3p,ATSC4p,ATSC6p,ATSC7p,ATSC8p,ATSC1i,ATSC2i,ATSC3i,ATSC4i,ATSC5i,ATSC6i,ATSC7i,ATSC8i,ATSC1s,ATSC3s,ATSC4s,ATSC6s,ATSC7s,ATSC8s,AATSC1m,AATSC0v,AATSC6v,AATSC1s,AATSC4s,AATSC5s,AATSC7s,AATSC8s,GATS1c,GATS2c,GATS3c,GATS4c,GATS5c,GATS6c,GATS7c,GATS8c,GATS4m,GATS5m,GATS6m,GATS7m,GATS8m,GATS2v,GATS2e,GATS3e,GATS4e,GATS5e,GATS6e,GATS7e,GATS8e,GATS5p,GATS8p,GATS1i,GATS2i,GATS3i,GATS5i,GATS6i,GATS7i,GATS8i,GATS2s,GATS3s,GATS4s,GATS5s,GATS6s,GATS7s,GATS8s,SM1_DzZ,VE1_DzZ,VE3_DzZ,VR1_DzZ,VE1_Dzv,VE3_Dzv,VE3_Dze,VE3_Dzp,SpMAD_Dzs,SM1_Dzs,VE1_Dzs,VE3_Dzs,nBase,BCUTp-1l,BCUTp-1h,nBondsT,SpMax1_Bhm,SpMax2_Bhm,SpMax3_Bhm,SpMax4_Bhm,SpMax5_Bhm,SpMax6_Bhm,SpMax7_Bhm,SpMax8_Bhm,SpMin4_Bhm,SpMin5_Bhm,SpMin6_Bhm,SpMin7_Bhm,SpMin8_Bhm,SpMax4_Bhv,SpMax5_Bhv,SpMax6_Bhv,SpMax7_Bhv,SpMax8_Bhv,SpMax1_Bhs,SpMax2_Bhs,SpMax3_Bhs,SpMax4_Bhs,SpMax5_Bhs,SpMax6_Bhs,C1SP2,C2SP2,C3SP2,C1SP3,C2SP3,C3SP3,C4SP3,SCH-3,SCH-4,SCH-5,SCH-6,SC-3,SC-4,SC-5,SC-6,VC-3,VC-4,VC-5,SPC-4,VPC-4,CrippenLogP,SpMAD_Dt,EE_Dt,VE1_Dt,VE3_Dt,VR1_Dt,ECCEN,nHBd,nwHBd,nwHBa,nHBint2,nHBint3,nHBint4,nHBint5,nHBint6,nHBint7,nHBint8,nHBint9,nHBint10,nHsOH,nHsNH2,nHssNH,nHaaNH,nHaaCH,nHCsats,nHCsatu,nHother,nsCH3,nssCH2,nsssCH,naaaC,nssssC,ndsN,naaN,nsssN,naasN,ndO,nssO,naaO,nsOm,nssS,naaS,nddssS,SwHBa,SHBint4,SHBint7,SssCH2,SsssCH,SdssC,SaasC,SssssC,SssS,SsCl,minHBd,minHBa,minwHBa,minHBint2,minHBint3,minHBint4,minHBint5,minHBint6,minHBint7,minHBint8,minHBint9,minHBint10,minHsOH,minHsNH2,minHssNH,minHCsats,minHCsatu,minsCH3,minssCH2,minaaCH,minsssCH,minaasC,minssNH,mindsN,minaaN,minsssN,minsOH,mindO,minssO,minsF,minddssS,minsCl,maxHBd,maxHBa,maxwHBa,maxHBint2,maxHBint3,maxHBint4,maxHBint5,maxHBint6,maxHBint7,maxHBint8,maxHBint9,maxHBint10,maxHssNH,maxHCsats,maxHother,maxssCH2,maxsssCH,maxdO,maxsCl,hmax,hmin,gmin,LipoaffinityIndex,ETA_Beta,ETA_BetaP,ETA_Beta_ns_d,ETA_EtaP,ETA_EtaP_F,HybRatio,IC0,IC1,IC2,IC3,MIC0,MIC1,ZMIC1,ZMIC3,nAtomP,nAtomLAC,MLogP,MDEC-11,MDEC-12,MDEC-22,MDEC-23,MDEC-33,MDEC-44,MDEO-11,MDEO-12,MDEO-22,MDEN-12,MDEN-13,MDEN-22,MDEN-23,MDEN-33,MLFER_A,MLFER_BH,MLFER_S,MLFER_E,R_TpiPCTPC,nRing,n4Ring,n5Ring,n6Ring,n7Ring,nFRing,nF6Ring,nF8Ring,nF9Ring,nF10Ring,nF11Ring,nF12Ring,nFG12Ring,nHeteroRing,n4HeteroRing,n6HeteroRing,LipinskiFailures,VE1_D,VE3_D,VR1_D,SRW5,XLogP,Residual,Leverage
1.0,1.2369273710815936,7.80140761,0.1513816793687685,99.678341,17.0,2.0,5.0,2.0,1.0,2.0,0.0,0.0,3.0,11400.57399,446.8829351,139.0313901,117.8143328,75.80241631,72.2219343,66.02969466,232.6009625,202.3485879,199.3418338,182.8714351,160.9960194,7.831963366,7.785429655,7.719710667,7.671926107,7.665768012,7.571779345,7.675343602,1.716529835,1.510997104,1.443326675,1.286797744,161.3467788,142.6785502,150.3037045,153.280748,161.7752267,155.6312178,155.1426962,155.8544848,163.3650881,5.449791892,2.722117547,3.062582436,2.929239151,2.786865874,2.978314205,2.797367202,2.810317869,0.158548119,-0.06295569,-0.172563568,0.223890622,-0.043202349,0.042841224,-0.371880008,483.8287254,1113.290876,-3219.649441,570.1482929,-351.5817631,-836.3576924,-612.9312025,2077.075696,211.1906755,703.9354383,-2561.86454,1667.774651,588.9528218,-987.1819297,-2267.688237,3077.29244,0.139815319,2.207509166,-1.711557186,-3.277095952,0.870116679,-0.556072923,0.328052257,-2.732644799,0.847430247,-19.82852974,14.07457708,-0.783696346,-11.96234693,16.42939991,-2.968502773,-3.77944205,-81.59027087,62.15079362,28.32788447,1.448076924,-97.88178522,30.54227645,-18.10337798,-17.25668914,-93.47348517,5.179839837,28.37961926,-66.65036386,5.625915412,53.55686804,-2.95563452,-0.210504395,-0.327977141,0.006300412,0.072582146,-0.158691343,1.410217627,0.769996496,0.997198146,1.036893398,0.798344509,0.825903603,0.72046554,0.93441108,0.770659049,0.861043713,0.798614017,0.896768028,0.993555083,0.900747533,0.511235982,0.937440156,1.072346824,0.729480085,0.802278523,0.741506146,1.099965293,1.036288517,0.891447441,1.110228876,1.053262115,1.271921533,0.94748598,0.966335866,1.143111841,0.928291944,0.48712423,0.912030301,1.188985672,0.803967954,0.832198473,0.748692367,1.118901276,4.413165266,0.369113549,-4.484929324,1806.458481,0.250275323,-6.233371542,-4.49103714,-6.799106815,20.36650241,-2.054368224,1.319594927,1.247961671,0.0,4.179831947,14.35660449,0.0,4.725100657,4.221163122,4.024288707,3.964191108,3.794082053,3.626493236,3.392612218,3.333499453,1.820205571,1.64237078,1.632489283,1.434071807,1.372874417,3.776357989,3.680447554,3.560096101,3.198899264,3.105500412,5.174703772,5.106266817,4.952456403,4.850864338,4.137313433,3.933356859,4.0,11.0,2.0,5.0,7.0,3.0,1.0,0.288675135,0.166666667,0.11785113,0.527361768,5.747323291,0.571114263,2.671315186,1.21721681,4.138818592,0.467056891,1.016428209,11.61483797,6.42239037,8.2539,20.20887678,454.6997275,0.295449586,-5.486656784,557.0475756,1115.0,1.0,0.0,17.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,8.0,13.0,1.0,8.0,4.0,6.0,4.0,0.0,2.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,19.97699355,-1.073635013,0.0,2.720879267,-1.045435862,-0.944096508,5.38530228,-1.693159722,0.0,0.998938876,0.568462747,-1.888663801,-0.862858843,6.479086104,0.0,-1.073635013,0.0,0.0,0.0,0.0,1.085475919,0.0,0.568462747,0.0,0.0,0.418995357,0.729679664,1.773204424,0.001459537,1.584746201,-0.497137642,-0.263611422,0.0,0.0,4.651502144,1.909493496,9.350318617,11.39755619,0.0,15.30030136,-5.48626613,0.355029275,0.568462747,15.30030136,2.208751803,6.479086104,0.0,0.0,0.0,0.0,0.0,0.0,8.589726636,0.0,0.0,0.83757312,0.542728233,0.870810034,0.091537354,15.11044775,0.643909601,1.241590882,-0.421079778,-5.48626613,10.3179059,52.25,1.16111,1.5,1.39219,1.14179,0.484848485,1.762132237,3.906182373,5.093032682,5.503416639,22.84971423,44.90801253,62.11540218,37.92742068,6.0,3.0,3.77,1.5,7.855602628,16.9091139,40.19305475,17.4658596,0.166666667,1.405199246,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.591,2.457,4.097,3.155,3.255210752,5.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.389962199,-4.237674616,1215.220387,3.931825633,6.896,-1.4284480928957626,0.02179571134034115
1.0,-0.1992613790399294,0.18207289,-0.9193229161520116,63.682239,12.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,6818.949307,231.6494818,131.1336405,103.2292351,68.20687982,61.45521508,62.5517804,237.6200631,200.6001653,184.6068454,171.7393374,151.3111857,7.737780269,7.612089652,7.646759804,7.634888545,7.541094219,7.52758258,7.65943369,1.6733694,1.405960399,1.342815741,1.213498231,159.1017108,142.5452481,148.9391528,155.6102886,158.3859752,154.3861239,155.7675741,157.461903,162.5322626,4.454797727,2.854788627,2.843228968,2.452331962,3.146926051,2.617691187,2.634651059,2.737887027,0.184329323,-0.023793478,-0.342196986,0.346031117,-0.024156715,-0.144187018,0.092630779,26.61798269,-16.86059619,-544.2285934,-314.0972239,-247.1560042,-373.3840447,451.1927176,224.936311,124.218728,-503.7302813,-370.4093647,459.530976,-416.5241377,-608.659081,-387.4717145,15.09627603,-0.176263905,1.125434343,-1.019438414,-1.690387633,1.634771361,-0.305742249,-0.621460166,0.284819763,0.602713366,-1.840644814,3.117887061,-3.161189443,-0.519026255,-3.00513851,-0.992897531,-13.22402771,-17.52257979,25.37848951,3.027337033,-7.751174244,-28.20448525,-19.89972368,-1.906178175,-17.89720589,-24.91223746,-15.11268053,-13.70452557,-0.73281946,0.483963322,53.18885757,-3.17009938,-0.034657785,-0.162825081,0.272730832,-0.071007905,-0.004362021,1.442217548,0.658673501,0.90362525,1.207568212,0.73728529,0.812652449,0.88815666,0.989087032,0.794050061,0.708023463,0.829035459,0.842568489,1.255173866,1.033614185,0.480866626,0.902393004,1.038437921,0.720205775,0.81712633,0.903826111,1.149772908,0.927484934,1.127695215,1.138442544,1.203511982,1.13053324,1.028116852,1.021591655,1.05738338,0.971032109,0.40807595,0.859934284,1.090694248,0.831161557,0.939782738,0.979879868,1.088972585,2.18697479,0.159609839,-5.321566548,2443.027124,0.213493898,-4.478026378,-5.938240883,-3.05252322,10.39427953,1.357499953,0.228517018,-4.280819325,0.0,4.14280817,12.91521503,0.0,4.009418007,3.950383421,3.783989976,3.624634456,3.431555222,3.285907932,3.22264692,2.922697715,1.578771847,1.425724696,1.372874417,1.099957687,1.082250302,3.570882403,3.215663293,2.930673767,2.851073215,2.716927071,4.960957309,4.854522627,3.956398596,3.929807199,3.88824148,3.628381263,2.0,10.0,2.0,1.0,5.0,3.0,0.0,0.288675135,0.204124145,0.0,0.348110351,2.265449433,0.0,0.389111245,0.0,1.319804448,0.0,0.164702425,4.284672931,2.231338229,5.44429,17.40457927,252.3663994,0.029766044,-10.19172226,482.359403,523.0,1.0,0.0,14.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8.0,9.0,2.0,8.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,21.72381959,0.0,0.0,3.618825253,0.253323897,-0.854698174,5.148682461,0.0,0.0,1.598451683,0.547251178,0.780354458,-0.88327354,6.28295207,0.0,0.0,1.112614108,0.0,0.0,0.0,0.427049896,0.0,0.547251178,0.0,0.0,0.356797249,0.715066728,0.0,-0.077544984,2.107684135,-0.438327176,1.182934776,0.0,0.0,0.0,2.033095868,9.418755146,11.48092928,0.0,0.0,0.0,0.780354458,0.547251178,13.39749064,2.270050494,6.28295207,0.0,0.0,7.331792526,0.0,0.0,0.0,0.427049896,0.0,0.0,0.727671625,0.411406644,1.168946392,0.56581893,13.39749064,0.818097225,0.727671625,-0.158115237,-0.88327354,8.704430786,34.0,1.17241,1.0,1.01099,0.9193,0.391304348,1.568925536,3.468557864,4.474008228,4.964580824,18.42576976,35.78070879,55.92261308,34.80475297,6.0,2.0,3.33,0.0,0.0,17.23463684,34.95470449,12.70469421,0.0,0.814325285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.591,1.292,2.389,2.342,3.522913081,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.028876942,-10.27966443,979.2960195,3.713572067,5.2,1.5860542991323276,0.009243052095446404
0.0,0.3958126023216973,1.98021184,-0.9463797374829314,76.455825,23.0,5.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,8182.822115,226.0105929,131.9810019,110.7234035,84.85043717,78.67818933,66.5411433,243.3183076,226.9855417,205.8828683,198.2089684,179.0646206,7.851130806,7.891302548,7.909174901,7.757248402,7.950278783,7.905455089,7.522611196,1.67580701,1.467739838,1.450464249,1.387452252,161.2139023,146.063559,156.0713006,154.493822,159.3240683,153.6287908,159.4989041,159.6051155,157.322699,3.645332144,3.168973687,3.045121818,3.033577199,3.025576477,3.202789209,3.18332111,2.421215606,0.129118055,-0.291509488,0.501714187,-0.235344115,-0.136552341,0.159720294,-0.115343451,117.2802634,968.4844676,-390.7039386,-274.1545353,-48.95960972,-1610.125355,-1428.640949,674.6339324,-132.8664114,1336.066019,-255.5338715,475.5146291,-791.8722979,-877.7381632,-1565.268731,-1045.757453,-0.198544483,0.904630231,-0.462139908,1.252519607,-0.947425091,-2.854403438,-1.163294576,1.370308924,-1.81933928,-3.22518324,3.392911525,-2.342290699,-0.412687216,-6.006089977,-30.44785938,23.29560336,-26.77989743,66.12136223,-59.03407551,3.646421698,41.18839586,-53.13271165,-3.118013437,8.528788662,4.16271357,-23.66449756,-39.10706956,3.699362709,1.776973687,49.99568551,-4.240280982,-0.047242628,0.025695763,0.017613054,-0.193599354,0.018134131,1.58177479,1.094311569,1.302073637,0.890308701,1.189626215,1.269926971,0.982318217,0.741420808,0.792517626,0.648347632,1.023885129,0.935735843,0.899580155,0.658627007,0.867303323,0.900484013,0.844971702,0.834683238,1.323770793,1.175819672,0.63288085,1.010697535,1.139439165,1.448187464,0.969482404,1.245728369,1.302435617,1.034075193,0.911140199,1.097317038,0.661670921,0.760030796,1.021465364,1.067171199,1.753690478,1.833067307,0.613953668,2.758403361,0.021096505,-14.27699713,423.2638556,0.098003828,-8.594170334,-11.12554007,-5.307831626,9.690343584,2.031153827,0.260272538,-4.9802961,0.0,4.689334173,13.22397511,0.0,4.120307233,3.973041685,3.950412056,3.751153597,3.458528653,3.321300093,3.247894297,3.121502966,1.745878998,1.44083108,1.423201682,1.408311448,1.377918564,3.58228469,3.285736594,3.029353651,2.959806497,2.869325576,4.662277225,4.098815869,3.893996031,3.828076233,3.767672948,3.375970235,4.0,12.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.14271745,0.621481844,2.86506893,0.0,0.776399973,0.0,1.509656992,0.0,0.271032874,7.019100305,2.880884093,7.6611,22.31832641,412.8890386,0.021837955,-14.14919138,423.0566962,864.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,8.0,5.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,25.27889129,0.0,0.0,0.0,-0.299553707,-0.107413724,8.735818278,0.0,0.0,1.467418383,0.0,0.696601785,-0.107413724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.513451318,0.0,1.510538845,0.0,1.64462291,-0.313267703,0.207280694,0.0,0.0,4.302214105,1.923534554,0.0,14.17477841,5.188428995,0.0,0.0,0.696601785,0.0,14.17477841,2.160560469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.699011266,0.714511518,0.0,0.013713997,14.17477841,0.770816598,0.974303373,-0.115380024,-0.313267703,11.08791122,51.75,1.39865,2.0,0.98276,1.24299,0.259259259,1.714794774,3.826885984,4.777814101,5.018081794,19.87172876,41.54266182,56.69456956,37.22980364,22.0,0.0,3.33,1.367924615,5.469217687,6.173634416,25.52192294,23.68574879,0.0,0.0,0.251976315,0.25,0.0,0.0,0.944940787,1.465795435,0.333333333,0.003,2.135,3.49,3.511,8.643331653,5.0,0.0,2.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.151032483,-6.993963275,472.7256823,3.044522438,5.546,-1.339507384627189,0.008945321499896821
0.0,-0.1263716440460168,0.29899024,-1.113567471049691,71.123653,23.0,6.0,2.0,0.0,1.0,2.0,0.0,0.0,3.0,8191.396989,281.7605929,143.7087191,116.9045248,86.58990636,85.10289434,76.12378666,251.1988367,229.3611625,214.6915437,195.6307692,188.1235911,8.029213018,8.037914375,7.960733877,7.842235043,7.961065956,7.991868825,7.623151356,1.709137333,1.507835813,1.410368861,1.435604255,163.7078133,148.2476252,155.7418456,158.3484387,159.1920382,155.0034318,159.6638519,162.7694491,156.8207447,4.943168296,3.425993389,3.386571577,3.388953189,3.19295555,3.385203274,3.649781174,2.87508869,0.159657385,-0.372334879,0.59713868,-0.224353084,-0.248783219,0.03778814,0.210495463,47.076475,748.4896374,-142.2901407,-320.4957206,-484.0652755,-987.9565404,-475.5764696,647.7897465,-11.17123688,799.9090793,48.98062266,189.4073433,-789.6496841,-949.8054496,-341.8556761,-1679.602642,-0.463569184,0.60067852,-0.473092496,0.858818771,-1.09769925,-2.294298941,-0.224448909,2.956220129,-0.772930703,-1.201602819,1.509642886,-3.71906903,4.654374321,-9.744359406,-22.5595244,5.056379843,-8.326848174,44.91725322,-36.86030172,-2.512375683,45.46870134,-78.21250957,-8.226570071,-1.762468306,0.056986887,-27.65833307,-11.79923994,22.38272157,0.771745492,47.8687206,-5.218711262,-0.134861804,0.00039,-0.03089488,-0.062429841,0.128636331,1.56880019,0.979704672,1.240889638,0.783119995,1.106865176,1.171751895,0.963083027,0.583167014,0.789364349,0.682785766,0.870813798,0.879844248,0.920526493,0.716606092,0.736450576,0.934297604,0.793128995,0.772575163,0.986616019,1.075849978,0.546710562,0.977147172,1.260427305,1.239940632,0.98911546,1.090815257,1.026898288,0.927536246,0.816844194,1.094342068,0.55652101,0.847448941,0.829363564,0.727479675,1.021256686,1.240978057,0.587768489,2.984593838,0.090960379,-8.63039254,381.1138609,0.066317539,-9.767883165,-7.633496332,-10.43796525,9.288327372,2.96487287,0.251776639,-4.965166575,0.0,4.597931148,13.06387151,0.0,4.120238416,3.986983345,3.951283895,3.749758479,3.442243969,3.286036974,3.224967116,3.072832488,1.749457965,1.423585121,1.410091021,1.33909956,1.249629723,3.583074861,3.287519838,3.007058247,2.84687392,2.822536058,4.8856062,4.688882414,4.124185316,3.901738645,3.794445611,3.684985011,4.0,13.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.14271745,0.621481844,2.927230948,0.0,0.85703623,0.0,1.421451153,0.0,0.272362035,7.143792236,2.748455629,7.69626,22.01745279,396.3141502,0.008081614,-17.34538915,786.523597,823.0,1.0,0.0,20.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,8.0,3.0,0.0,8.0,3.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,20.37650056,3.308052332,0.0,0.0,-0.478541251,-0.237745671,5.860599853,0.0,0.0,1.053088996,0.604078604,0.322943083,-0.243795796,0.0,0.0,3.308052332,0.0,1.232219996,0.0,0.0,1.043947008,0.0,0.0,0.604078604,0.0,0.519675173,0.0,1.50821519,0.0,1.435403399,-0.433735705,-0.243795796,0.0,0.0,4.145289769,1.728164184,0.0,13.9674116,5.476195166,14.15357273,0.0,0.322943083,0.604078604,14.15357273,2.094400752,0.0,0.0,3.308052332,0.0,1.232219996,0.0,0.0,8.437414501,0.0,0.0,0.706198766,0.704442073,0.0,0.0,13.9674116,0.730145913,0.998742778,-0.089299974,-0.433735705,10.08863056,51.75,1.4375,2.5,0.91119,1.28453,0.2,1.835612021,4.140607211,4.873749059,5.196667865,22.16675213,44.83920259,52.9386516,34.0732904,22.0,0.0,3.0,0.650697637,3.316278154,6.50674658,26.03983708,22.73664397,0.0,0.0,0.142857143,0.0,1.040041912,0.272165527,0.944940787,1.465795435,0.333333333,0.25,2.086,3.991,4.008,8.64398833,5.0,0.0,2.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.039759475,-11.60966557,1075.962654,3.044522438,4.807,-1.745293228607279,0.017935217040638832
0.0,0.4633008498764274,2.30553856,-0.495618159551996,91.916962,23.0,4.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,8861.355368,279.3439262,116.5967812,100.5524152,76.20416424,76.03555616,61.81497102,232.4115264,215.4130058,209.2854396,196.5491669,177.9540274,7.661549289,7.762370636,7.692226882,7.733732873,7.783319134,7.723886543,7.523469687,1.62401251,1.514710998,1.455583966,1.38186457,160.6453537,144.9563909,153.6969884,155.0782188,156.9965901,155.4851911,156.4099474,156.2248996,155.990137,3.675577977,2.956764403,2.784435626,2.904204078,2.957320251,3.115068371,2.931739257,2.572543679,0.011222402,-0.063800873,0.230472657,-0.429988748,0.456158955,-0.150850823,-0.083309415,116.0389832,1270.355433,-442.2594211,675.2921065,-569.3184461,-1089.318865,-1296.13311,-537.3073291,-11.9217508,1446.642968,-44.69083523,872.9304714,-86.07031866,-1054.438866,-1920.66106,-3272.347601,-0.107884191,0.828888363,-0.63024262,0.439426628,-2.201289206,0.731362784,-1.413658143,0.362104283,-0.85686712,-1.105553885,2.919680315,-4.393543134,-3.734705115,-14.94438473,-19.26701202,6.079180962,5.157448232,1.379900016,-14.47647032,23.31597995,-11.12581822,-108.9956791,-5.771651539,2.53078514,3.856645693,12.65211639,-47.15753436,-16.79666032,1.45048729,52.24898116,-4.151334117,-0.072145644,0.018277942,-0.083850495,-0.175306819,-0.059774592,1.50715022,1.115244209,1.286478968,1.110696789,1.418451154,1.141915655,1.205323946,0.876819282,0.732466311,0.837559227,0.964636877,0.898877935,0.933448818,0.74251817,0.759653544,1.023677171,0.953331593,1.164074912,1.070705901,1.22129973,0.814515074,0.935401914,1.195158296,1.331359494,1.082133532,1.101425027,1.136381358,1.019258587,1.063029699,1.247810861,0.551428765,0.844812336,1.077494796,1.332615274,1.177300036,1.520377318,0.940941664,2.615546218,0.223606654,-6.291040471,652.2978942,0.19321967,-6.904495703,-6.798675837,-6.321910291,11.01477799,1.651534568,0.012714415,-18.33307925,0.0,5.251189696,13.59111041,0.0,4.126576817,3.980577885,3.964086576,3.796988771,3.507803462,3.419809487,3.349693316,3.263192923,1.804166956,1.765996864,1.433401941,1.425190889,1.400990393,3.682589188,3.388797275,3.287928478,3.090527291,2.978818396,4.670541276,4.661763323,4.041597031,3.879873369,3.830060343,3.694647743,3.0,15.0,5.0,6.0,3.0,0.0,0.0,0.0,0.0,0.14271745,0.606189892,3.676680359,0.0,0.980281514,0.0,2.036599542,0.0,0.337107257,8.20494092,3.521721492,9.02872,23.61917499,496.0026748,0.072865991,-11.00035971,425.0989503,1051.0,1.0,0.0,23.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,9.0,6.0,0.0,9.0,7.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,28.69433914,0.0,0.0,0.0,-0.357347369,-0.277352256,10.56607958,0.0,0.0,1.432082226,0.336428273,0.680168608,-0.164082403,4.365711279,0.0,0.0,0.0,0.727900796,0.0,0.0,0.654802412,0.0,0.0,0.0,0.336428273,0.425475714,0.0,1.613798135,0.0,1.759980239,-0.342660738,0.443641319,2.970570034,0.0,5.06239808,1.946335863,0.0,12.97664802,5.769760657,0.0,0.0,0.680168608,0.336428273,14.4692193,2.243394131,4.365711279,0.0,0.0,0.0,1.941110611,0.0,0.0,4.867854455,0.0,0.336428273,0.688054279,0.572536209,0.0,0.00275573,14.4692193,0.751913618,0.967060719,-0.203093554,-0.342660738,13.94691213,54.5,1.29762,1.5,1.16093,1.24197,0.303030303,1.587485013,3.670919125,4.750380967,5.125766822,17.69840959,38.02639235,66.71444389,39.94878166,24.0,0.0,4.1,2.585335342,8.733422245,6.360994725,31.88442354,31.50140558,0.0,0.111111111,0.3086067,0.0,0.0,0.0,0.166666667,0.942809042,0.333333333,0.371,2.004,3.847,3.811,8.592353952,5.0,0.0,2.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.242944856,-5.942667331,1221.115948,3.044522438,7.555,-1.364232517991498,0.018545086248941963
